帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
5,1,5.137,-2.018,-0.657,大黄锥,本帧颜色确认,0.621,大黄锥,0.946
5,2,4.384,0.894,-0.667,大黄锥,本帧颜色确认,0.658,大黄锥,0.916
5,3,10.699,2.939,-0.764,蓝色,本帧颜色确认,0.339,蓝色,0.500
5,4,5.466,0.748,-0.548,大黄锥,本帧颜色确认,0.825,大黄锥,0.916
5,5,7.404,-2.778,-0.849,未知,雷达框未匹配,,,
5,6,3.961,-1.942,-0.697,大黄锥,本帧颜色确认,0.645,大黄锥,0.916
5,7,8.231,1.410,-0.784,蓝色,本帧颜色确认,0.500,蓝色,0.560
5,8,12.441,0.524,-0.814,红色,本帧颜色确认,0.393,红色,0.672
5,9,10.982,-6.870,-0.815,红色,本帧颜色确认,0.328,红色,0.617
5,10,14.076,-6.206,-0.815,蓝色,本帧颜色确认,0.333,蓝色,0.233
5,11,15.094,3.916,-0.804,红色,本帧匹配成功,0.373,红色,0.233
