帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
394,1,8.265,-0.892,-0.846,红色,本帧颜色确认,0.407,红色,0.722
394,2,11.155,-1.066,-0.842,红色,本帧颜色确认,0.304,红色,0.722
394,3,5.871,0.199,-0.710,大黄锥,本帧颜色确认,0.624,大黄锥,0.842
394,4,7.838,-7.263,-0.868,蓝色,本帧颜色确认,0.241,蓝色,0.383
394,5,12.693,-7.732,-0.802,小黄锥,本帧匹配成功,0.194,大黄锥,0.328
394,6,4.214,-2.132,-0.685,大黄锥,沿用历史颜色,,,
394,7,4.612,-2.435,-0.676,大黄锥,本帧颜色确认,0.806,大黄锥,0.916
394,8,3.910,2.116,-0.814,红色,本帧颜色确认,0.710,红色,0.871
394,9,10.886,-7.027,-0.852,红色,本帧颜色确认,0.230,红色,0.500
394,10,6.461,-4.235,-0.846,蓝色,本帧颜色确认,0.471,蓝色,0.722
394,11,11.057,-8.722,-0.866,红色,本帧颜色确认,0.091,红色,0.383
394,12,6.809,-12.811,-0.878,未知,雷达框未匹配,,,
394,13,12.696,-3.862,-0.880,蓝色,沿用历史颜色,,,
394,14,14.489,-3.195,-0.854,蓝色,本帧颜色确认,0.277,蓝色,0.104
394,15,16.212,-2.265,-0.839,未知,雷达框未匹配,,,
394,16,14.457,0.150,-0.859,未知,雷达框未匹配,,,
394,17,10.843,-10.494,-0.867,红色,本帧颜色确认,0.070,红色,0.500
