帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
728,1,8.328,-2.790,-0.861,小黄锥,沿用历史颜色,,,
728,2,6.761,5.147,-0.800,红色,沿用历史颜色,,,
728,3,8.836,-0.070,-0.779,未知,雷达框未匹配,,,
728,4,7.774,-6.096,-0.803,红色,本帧颜色确认,0.309,红色,0.672
728,5,8.128,2.032,-0.822,蓝色,沿用历史颜色,,,
728,6,4.910,-6.977,-0.850,蓝色,沿用历史颜色,,,
728,7,9.978,-0.261,-0.782,小黄锥,沿用历史颜色,,,
728,8,7.183,-4.365,-0.818,红色,本帧颜色确认,0.376,红色,0.808
728,9,9.310,3.612,-0.782,蓝色,沿用历史颜色,,,
728,10,4.289,2.628,-0.817,红色,本帧颜色确认,0.559,红色,0.842
728,11,3.740,-4.365,-0.842,蓝色,本帧颜色确认,0.394,蓝色,0.871
728,12,10.732,8.084,-0.703,蓝色,沿用历史颜色,,,
728,13,7.842,8.308,-0.671,红色,本帧颜色确认,0.600,红色,0.808
728,14,6.461,-2.902,-0.831,红色,本帧颜色确认,0.371,红色,0.871
728,15,9.899,-3.036,-0.760,小黄锥,沿用历史颜色,,,
728,16,5.062,-9.878,-0.791,未知,雷达框未匹配,,,
728,17,6.797,0.739,-0.853,蓝色,沿用历史颜色,,,
