帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
155,1,4.668,2.048,-0.676,大黄锥,本帧颜色确认,0.686,大黄锥,0.957
155,2,4.988,-0.789,-0.688,大黄锥,本帧颜色确认,0.630,大黄锥,0.946
155,3,11.716,-4.160,-0.820,红色,本帧颜色确认,0.367,红色,0.672
155,4,7.180,3.304,-0.812,蓝色,沿用历史颜色,,,
155,5,10.055,-2.356,-0.804,红色,本帧颜色确认,0.432,红色,0.617
155,6,9.251,5.328,-0.837,蓝色,沿用历史颜色,,,
155,7,11.944,-0.391,-0.791,蓝色,沿用历史颜色,,,
155,8,3.573,1.935,-0.601,大黄锥,本帧颜色确认,0.729,大黄锥,0.942
155,9,14.582,-2.817,-0.831,蓝色,本帧颜色确认,0.188,蓝色,0.104
155,10,7.362,-1.014,-0.812,红色,本帧颜色确认,0.416,红色,0.722
155,11,11.496,3.377,-0.774,红色,本帧颜色确认,0.474,红色,0.722
