帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
64,1,13.958,1.619,-0.257,未知,雷达框未匹配,,,
64,2,7.248,-6.368,-0.833,蓝色,本帧颜色确认,0.347,蓝色,0.768
64,3,8.598,-4.057,-0.805,蓝色,本帧颜色确认,0.308,蓝色,0.768
64,4,11.240,2.300,-0.807,红色,本帧颜色确认,0.296,红色,0.617
64,5,14.009,-1.312,-0.312,未知,雷达框未匹配,,,
64,6,7.527,6.219,-0.817,红色,本帧颜色确认,0.323,红色,0.768
64,7,10.966,-2.175,-0.795,蓝色,本帧颜色确认,0.430,蓝色,0.672
64,8,8.862,4.029,-0.788,红色,本帧颜色确认,0.365,红色,0.808
64,9,4.473,-5.328,-0.813,红色,本帧颜色确认,0.611,红色,0.871
64,10,6.634,2.121,-0.840,蓝色,本帧颜色确认,0.386,蓝色,0.808
64,11,3.733,-0.996,-0.768,小黄锥,本帧颜色确认,0.522,小黄锥,0.871
64,12,4.829,5.004,-0.871,未知,雷达框未匹配,,,
