帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
73,1,6.791,3.075,-0.759,未知,雷达框未匹配,,,
73,2,4.888,-0.686,-0.674,大黄锥,本帧颜色确认,0.641,大黄锥,0.916
73,3,9.943,-2.589,-0.735,蓝色,本帧颜色确认,0.537,蓝色,0.383
73,4,12.036,-0.562,-0.782,红色,本帧颜色确认,0.401,红色,0.383
73,5,9.166,5.225,-0.689,红色,沿用历史颜色,,,
73,6,4.587,2.187,-0.458,大黄锥,本帧颜色确认,0.675,大黄锥,0.916
73,7,14.064,-3.241,-0.655,红色,本帧颜色确认,0.375,红色,0.441
73,8,11.575,-4.588,-0.849,蓝色,本帧颜色确认,0.579,蓝色,0.328
73,9,11.491,3.377,-0.568,未知,雷达框未匹配,,,
73,10,14.307,0.150,-0.648,未知,雷达框未匹配,,,
73,11,16.270,0.335,-0.739,小黄锥,本帧颜色确认,0.460,大黄锥,0.383
