帧号,雷达时间戳,相机时间戳,时间差毫秒,雷达锥桶数,YOLO框数,成功匹配数,YOLO未匹配数,蓝色数,红色数,大黄锥数,小黄锥数,未知数,IoU阈值
580,1788661396.108633995,1788661396.146671534,38.038,9,26,5,21,3,4,0,2,0,0.050
