帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
60,1,7.319,2.069,-0.822,红色,本帧颜色确认,0.520,红色,0.500
60,2,4.620,1.592,-0.694,大黄锥,本帧颜色确认,0.688,大黄锥,0.896
60,3,5.142,-1.170,-0.673,大黄锥,本帧颜色确认,0.472,大黄锥,0.441
60,4,10.590,-3.395,-0.831,蓝色,本帧颜色确认,0.267,蓝色,0.141
60,5,7.779,-1.653,-0.832,蓝色,本帧颜色确认,0.334,蓝色,0.328
60,6,4.689,-1.225,-0.664,大黄锥,本帧颜色确认,0.770,大黄锥,0.896
60,7,9.766,3.580,-0.853,红色,本帧颜色确认,0.488,红色,0.500
60,8,14.916,-4.401,-0.874,未知,雷达框未匹配,,,
60,9,12.996,-1.477,-0.817,红色,本帧颜色确认,0.356,红色,0.278
60,10,11.832,6.526,-0.794,红色,本帧颜色确认,0.286,红色,0.441
60,11,14.024,-2.799,-0.814,红色,本帧颜色确认,0.407,红色,0.158
60,12,14.850,1.752,-0.869,未知,雷达框未匹配,,,
60,13,12.640,2.174,-0.818,未知,雷达框未匹配,,,
