帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
291,1,6.437,5.606,-0.798,红色,本帧颜色确认,0.523,红色,0.842
291,2,8.290,-5.683,-0.782,红色,本帧颜色确认,0.404,红色,0.808
291,3,13.396,-4.387,-0.881,未知,雷达框未匹配,,,
291,4,9.491,0.979,-0.830,红色,沿用历史颜色,,,
291,5,11.361,0.975,-0.808,小黄锥,本帧颜色确认,0.309,大黄锥,0.278
291,6,9.097,4.265,-0.803,红色,沿用历史颜色,,,
291,7,5.599,-6.589,-0.807,蓝色,本帧颜色确认,0.354,蓝色,0.808
291,8,6.917,1.267,-0.841,蓝色,沿用历史颜色,,,
291,9,11.016,-2.532,-0.764,小黄锥,本帧匹配成功,0.337,大黄锥,0.193
291,10,9.087,-2.381,-0.774,小黄锥,本帧颜色确认,0.439,大黄锥,0.328
291,11,6.744,-2.623,-0.699,红色,本帧颜色确认,0.172,红色,0.842
291,12,10.118,8.354,-0.808,未知,雷达框未匹配,,,
