帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
110,1,8.080,-1.787,-0.787,蓝色,本帧颜色确认,0.680,蓝色,0.842
110,2,11.080,-0.656,-0.235,大黄锥,沿用历史颜色,,,
110,3,5.941,-3.712,-0.828,蓝色,沿用历史颜色,,,
110,4,4.633,-6.195,-0.793,蓝色,沿用历史颜色,,,
110,5,8.715,-18.556,-0.830,未知,雷达框未匹配,,,
110,6,3.646,2.198,-0.794,蓝色,本帧颜色确认,0.614,蓝色,0.871
110,7,10.961,2.221,-0.205,大黄锥,沿用历史颜色,,,
110,8,8.227,2.576,-0.822,红色,本帧颜色确认,0.560,红色,0.768
110,9,5.568,4.059,-0.859,红色,沿用历史颜色,,,
110,10,3.804,-1.617,-0.775,红色,本帧颜色确认,0.765,红色,0.896
110,11,14.198,-1.055,-0.834,小黄锥,沿用历史颜色,,,
110,12,4.001,5.981,-0.802,红色,沿用历史颜色,,,
110,13,2.571,-3.377,-0.775,红色,本帧颜色确认,0.432,红色,0.383
110,14,2.180,3.309,-0.797,蓝色,沿用历史颜色,,,
110,15,15.980,4.426,-0.811,未知,雷达框未匹配,,,
