帧号,锥桶编号,X坐标(米),Y坐标(米),Z坐标(米),最终颜色,判断,实际IoU,YOLO颜色,YOLO置信度
863,1,5.410,0.574,-0.692,大黄锥,本帧颜色确认,0.661,大黄锥,0.896
863,2,3.739,2.785,-0.681,大黄锥,沿用历史颜色,,,
863,3,5.798,0.892,-0.731,大黄锥,本帧颜色确认,0.618,大黄锥,0.808
863,4,11.630,9.169,-0.782,小黄锥,沿用历史颜色,,,
863,5,11.435,2.461,-0.814,蓝色,沿用历史颜色,,,
863,6,8.146,2.103,-0.835,蓝色,本帧颜色确认,0.529,蓝色,0.672
863,7,3.997,3.136,-0.598,大黄锥,本帧颜色确认,0.637,大黄锥,0.936
863,8,2.967,-4.861,-0.788,蓝色,沿用历史颜色,,,
863,9,6.529,7.484,-0.802,红色,本帧颜色确认,0.716,红色,0.808
863,10,12.150,5.433,-0.803,红色,本帧颜色确认,0.568,红色,0.672
863,11,9.674,8.096,-0.783,蓝色,本帧匹配成功,0.388,蓝色,0.189
863,12,5.499,4.825,-0.797,红色,本帧颜色确认,0.589,红色,0.871
863,13,13.790,5.025,-0.839,红色,本帧颜色确认,0.633,红色,0.560
